id,acousticness,analysis_url,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
3p1Yl3BAZeQzYn3kvSdjhf,0.849,https://api.spotify.com/v1/audio-analysis/3p1Yl3BAZeQzYn3kvSdjhf,0.256,473840,0.0317,0.883,2,0.0851,-34.631,0,0.0316,93.147,3,https://api.spotify.com/v1/tracks/3p1Yl3BAZeQzYn3kvSdjhf,audio_features,spotify:track:3p1Yl3BAZeQzYn3kvSdjhf,0.182
0nNiyH4NViNdsL0JJz5yce,0.993,https://api.spotify.com/v1/audio-analysis/0nNiyH4NViNdsL0JJz5yce,0.53,100947,0.00779,0.946,1,0.151,-23.281,1,0.0801,61.14,4,https://api.spotify.com/v1/tracks/0nNiyH4NViNdsL0JJz5yce,audio_features,spotify:track:0nNiyH4NViNdsL0JJz5yce,0.461
2PFXpn5w2hAHcVrnInSFZL,0.257,https://api.spotify.com/v1/audio-analysis/2PFXpn5w2hAHcVrnInSFZL,0.172,251613,0.4,0.891,8,0.26,-11.842,0,0.0467,120.199,4,https://api.spotify.com/v1/tracks/2PFXpn5w2hAHcVrnInSFZL,audio_features,spotify:track:2PFXpn5w2hAHcVrnInSFZL,0.0706
61YpWDuUocao6fUvMjyCDk,0.857,https://api.spotify.com/v1/audio-analysis/61YpWDuUocao6fUvMjyCDk,0.444,173338,0.47,0.929,8,0.0901,-8.876,0,0.0314,146.318,4,https://api.spotify.com/v1/tracks/61YpWDuUocao6fUvMjyCDk,audio_features,spotify:track:61YpWDuUocao6fUvMjyCDk,0.086
7DxrpQ64RjENyP4j8z8p0s,0.0514,https://api.spotify.com/v1/audio-analysis/7DxrpQ64RjENyP4j8z8p0s,0.729,307027,0.726,0.729,6,0.145,-8.802,1,0.072,138.299,4,https://api.spotify.com/v1/tracks/7DxrpQ64RjENyP4j8z8p0s,audio_features,spotify:track:7DxrpQ64RjENyP4j8z8p0s,0.258
1EyupM39n6HOurSiFfzYbC,0.0113,https://api.spotify.com/v1/audio-analysis/1EyupM39n6HOurSiFfzYbC,0.315,413727,0.242,0.554,5,0.0654,-14.965,1,0.035,80.026,4,https://api.spotify.com/v1/tracks/1EyupM39n6HOurSiFfzYbC,audio_features,spotify:track:1EyupM39n6HOurSiFfzYbC,0.0276
2FebRQlRkOMT8I67GarB57,0.753,https://api.spotify.com/v1/audio-analysis/2FebRQlRkOMT8I67GarB57,0.122,210027,0.475,0.434,5,0.156,-11.231,0,0.0392,157.156,3,https://api.spotify.com/v1/tracks/2FebRQlRkOMT8I67GarB57,audio_features,spotify:track:2FebRQlRkOMT8I67GarB57,0.0399
6cM0HFtya8EQFC5thCswo8,0.942,https://api.spotify.com/v1/audio-analysis/6cM0HFtya8EQFC5thCswo8,0.305,272107,0.249,0.879,2,0.105,-16.451,1,0.0424,70.052,4,https://api.spotify.com/v1/tracks/6cM0HFtya8EQFC5thCswo8,audio_features,spotify:track:6cM0HFtya8EQFC5thCswo8,0.136
7G6q1MHm2tNfLBt8fDSdMB,0.795,https://api.spotify.com/v1/audio-analysis/7G6q1MHm2tNfLBt8fDSdMB,0.057,602432,0.0281,0.932,2,0.12,-30.652,0,0.0474,67.225,3,https://api.spotify.com/v1/tracks/7G6q1MHm2tNfLBt8fDSdMB,audio_features,spotify:track:7G6q1MHm2tNfLBt8fDSdMB,0.0569
0fkHDu9xecvJKXfW9h3C50,0.985,https://api.spotify.com/v1/audio-analysis/0fkHDu9xecvJKXfW9h3C50,0.455,160040,0.0915,0.959,6,0.0804,-27.019,1,0.0523,127.94,4,https://api.spotify.com/v1/tracks/0fkHDu9xecvJKXfW9h3C50,audio_features,spotify:track:0fkHDu9xecvJKXfW9h3C50,0.157
7hyAAjHZaDWSPDzlUYNUIa,0.989,https://api.spotify.com/v1/audio-analysis/7hyAAjHZaDWSPDzlUYNUIa,0.217,281120,0.00572,0.925,2,0.109,-30.767,1,0.0394,85.279,4,https://api.spotify.com/v1/tracks/7hyAAjHZaDWSPDzlUYNUIa,audio_features,spotify:track:7hyAAjHZaDWSPDzlUYNUIa,0.174
0o2czw3Khph7hyOtXwKXMB,0.904,https://api.spotify.com/v1/audio-analysis/0o2czw3Khph7hyOtXwKXMB,0.298,433836,0.431,0.899,10,0.519,-18.77,1,0.0529,105.794,3,https://api.spotify.com/v1/tracks/0o2czw3Khph7hyOtXwKXMB,audio_features,spotify:track:0o2czw3Khph7hyOtXwKXMB,0.356
7LKcGMcgzuj6OTeaI05p1T,0.000318,https://api.spotify.com/v1/audio-analysis/7LKcGMcgzuj6OTeaI05p1T,0.389,337665,0.393,0.934,0,0.0822,-13.05,1,0.0281,99.983,4,https://api.spotify.com/v1/tracks/7LKcGMcgzuj6OTeaI05p1T,audio_features,spotify:track:7LKcGMcgzuj6OTeaI05p1T,0.0396
7ec0sstNnjy5EPug76BJHs,0.444,https://api.spotify.com/v1/audio-analysis/7ec0sstNnjy5EPug76BJHs,0.384,264299,0.536,0.86,3,0.0964,-10.982,0,0.0446,85.002,4,https://api.spotify.com/v1/tracks/7ec0sstNnjy5EPug76BJHs,audio_features,spotify:track:7ec0sstNnjy5EPug76BJHs,0.139
1AIu4EHzrN7GdpeKgigZ3G,0.672,https://api.spotify.com/v1/audio-analysis/1AIu4EHzrN7GdpeKgigZ3G,0.31,340840,0.593,0.922,11,0.111,-9.368,0,0.0389,122.646,1,https://api.spotify.com/v1/tracks/1AIu4EHzrN7GdpeKgigZ3G,audio_features,spotify:track:1AIu4EHzrN7GdpeKgigZ3G,0.0357
075JCikBUbvcACqkRc2SEH,0.968,https://api.spotify.com/v1/audio-analysis/075JCikBUbvcACqkRc2SEH,0.254,188685,0.0818,0.745,5,0.0769,-26.27,1,0.0401,71.049,4,https://api.spotify.com/v1/tracks/075JCikBUbvcACqkRc2SEH,audio_features,spotify:track:075JCikBUbvcACqkRc2SEH,0.112
6Nfeou4uzrZW1jZ6KUHwai,0.476,https://api.spotify.com/v1/audio-analysis/6Nfeou4uzrZW1jZ6KUHwai,0.582,218573,0.49,0.612,11,0.0965,-13.468,0,0.0299,90.5,4,https://api.spotify.com/v1/tracks/6Nfeou4uzrZW1jZ6KUHwai,audio_features,spotify:track:6Nfeou4uzrZW1jZ6KUHwai,0.297
5qfy407pKH9U5X6jgTW4rv,0.321,https://api.spotify.com/v1/audio-analysis/5qfy407pKH9U5X6jgTW4rv,0.413,281693,0.486,0.861,10,0.121,-9.668,0,0.0727,135.651,4,https://api.spotify.com/v1/tracks/5qfy407pKH9U5X6jgTW4rv,audio_features,spotify:track:5qfy407pKH9U5X6jgTW4rv,0.435
4gglp4mdtiFJk996t0II7s,0.921,https://api.spotify.com/v1/audio-analysis/4gglp4mdtiFJk996t0II7s,0.254,388052,0.0652,0.922,10,0.0758,-32.599,0,0.059,214.744,4,https://api.spotify.com/v1/tracks/4gglp4mdtiFJk996t0II7s,audio_features,spotify:track:4gglp4mdtiFJk996t0II7s,0.419
5KlY47pQ9gQh5ecWbsk859,0.677,https://api.spotify.com/v1/audio-analysis/5KlY47pQ9gQh5ecWbsk859,0.2,378267,0.327,0.934,7,0.197,-15.614,1,0.0368,120.03,5,https://api.spotify.com/v1/tracks/5KlY47pQ9gQh5ecWbsk859,audio_features,spotify:track:5KlY47pQ9gQh5ecWbsk859,0.109
2MZSXhq4XDJWu6coGoXX1V,0.996,https://api.spotify.com/v1/audio-analysis/2MZSXhq4XDJWu6coGoXX1V,0.558,125520,0.0259,0.871,8,0.0969,-30.016,1,0.0458,157.811,4,https://api.spotify.com/v1/tracks/2MZSXhq4XDJWu6coGoXX1V,audio_features,spotify:track:2MZSXhq4XDJWu6coGoXX1V,0.37
47Yg8j2OuL4juaDIkFpqHJ,0.845,https://api.spotify.com/v1/audio-analysis/47Yg8j2OuL4juaDIkFpqHJ,0.269,433162,0.362,0.886,4,0.0907,-18.792,0,0.223,90.039,3,https://api.spotify.com/v1/tracks/47Yg8j2OuL4juaDIkFpqHJ,audio_features,spotify:track:47Yg8j2OuL4juaDIkFpqHJ,0.0386
6vo5a9n1HWYroioj7k6gZS,0.992,https://api.spotify.com/v1/audio-analysis/6vo5a9n1HWYroioj7k6gZS,0.342,232440,0.0314,0.906,3,0.0767,-25.319,0,0.0439,100.022,4,https://api.spotify.com/v1/tracks/6vo5a9n1HWYroioj7k6gZS,audio_features,spotify:track:6vo5a9n1HWYroioj7k6gZS,0.117
1LtxrzRNCpqUKoMLYVmeeY,0.427,https://api.spotify.com/v1/audio-analysis/1LtxrzRNCpqUKoMLYVmeeY,0.174,418613,0.453,0.972,6,0.12,-11.869,0,0.0395,119.825,4,https://api.spotify.com/v1/tracks/1LtxrzRNCpqUKoMLYVmeeY,audio_features,spotify:track:1LtxrzRNCpqUKoMLYVmeeY,0.0387
181qWmzrg93lj1vQVuPG0x,0.00145,https://api.spotify.com/v1/audio-analysis/181qWmzrg93lj1vQVuPG0x,0.386,194960,0.932,0.872,2,0.139,-7.84,1,0.052,150.025,4,https://api.spotify.com/v1/tracks/181qWmzrg93lj1vQVuPG0x,audio_features,spotify:track:181qWmzrg93lj1vQVuPG0x,0.304
5Jh2I2mcYTvTse5THWSKq3,0.848,https://api.spotify.com/v1/audio-analysis/5Jh2I2mcYTvTse5THWSKq3,0.164,453588,0.407,0.767,2,0.404,-25.904,1,0.0632,100.003,4,https://api.spotify.com/v1/tracks/5Jh2I2mcYTvTse5THWSKq3,audio_features,spotify:track:5Jh2I2mcYTvTse5THWSKq3,0.232
116nJvcN1RB2UF2VuIyObG,0.72,https://api.spotify.com/v1/audio-analysis/116nJvcN1RB2UF2VuIyObG,0.626,181413,0.249,0.853,7,0.402,-28.824,0,0.0648,97.036,4,https://api.spotify.com/v1/tracks/116nJvcN1RB2UF2VuIyObG,audio_features,spotify:track:116nJvcN1RB2UF2VuIyObG,0.286
0RMsGMzDJuTXllcYs4a3Nr,0.282,https://api.spotify.com/v1/audio-analysis/0RMsGMzDJuTXllcYs4a3Nr,0.0607,275787,0.0948,0.632,0,0.0851,-16.852,1,0.0427,50.341,4,https://api.spotify.com/v1/tracks/0RMsGMzDJuTXllcYs4a3Nr,audio_features,spotify:track:0RMsGMzDJuTXllcYs4a3Nr,0.0512
6Zt2prtf9IhxEUOto4jXH9,0.76,https://api.spotify.com/v1/audio-analysis/6Zt2prtf9IhxEUOto4jXH9,0.438,250347,0.45,0.0096,1,0.116,-8.962,1,0.0271,150.985,4,https://api.spotify.com/v1/tracks/6Zt2prtf9IhxEUOto4jXH9,audio_features,spotify:track:6Zt2prtf9IhxEUOto4jXH9,0.121
1p2uitVhhe1ujzEcAT16Ik,0.307,https://api.spotify.com/v1/audio-analysis/1p2uitVhhe1ujzEcAT16Ik,0.172,386680,0.235,0.758,7,0.183,-25.802,1,0.0691,142.692,3,https://api.spotify.com/v1/tracks/1p2uitVhhe1ujzEcAT16Ik,audio_features,spotify:track:1p2uitVhhe1ujzEcAT16Ik,0.084
54KFQB6N4pn926IUUYZGzK,0.885,https://api.spotify.com/v1/audio-analysis/54KFQB6N4pn926IUUYZGzK,0.264,371320,0.122,0.349,9,0.094,-15.399,1,0.0349,148.658,4,https://api.spotify.com/v1/tracks/54KFQB6N4pn926IUUYZGzK,audio_features,spotify:track:54KFQB6N4pn926IUUYZGzK,0.0735
1cWHaz5GDrhfnkXTIYlGHh,0.992,https://api.spotify.com/v1/audio-analysis/1cWHaz5GDrhfnkXTIYlGHh,0.149,480280,0.0271,0.932,5,0.0632,-33.771,1,0.0487,82.003,3,https://api.spotify.com/v1/tracks/1cWHaz5GDrhfnkXTIYlGHh,audio_features,spotify:track:1cWHaz5GDrhfnkXTIYlGHh,0.0592
1OJxI8lIWRqBvouJxW1nzN,0.921,https://api.spotify.com/v1/audio-analysis/1OJxI8lIWRqBvouJxW1nzN,0.272,208562,0.0141,0.919,0,0.104,-23.72,1,0.039,73.966,4,https://api.spotify.com/v1/tracks/1OJxI8lIWRqBvouJxW1nzN,audio_features,spotify:track:1OJxI8lIWRqBvouJxW1nzN,0.0384
477naywDON3t1iAF4COlOV,0.942,https://api.spotify.com/v1/audio-analysis/477naywDON3t1iAF4COlOV,0.109,610213,0.00822,0.885,1,0.129,-28.425,1,0.0529,75.629,3,https://api.spotify.com/v1/tracks/477naywDON3t1iAF4COlOV,audio_features,spotify:track:477naywDON3t1iAF4COlOV,0.0321
7yoQyZXnpRbh7k78dzWO00,0.771,https://api.spotify.com/v1/audio-analysis/7yoQyZXnpRbh7k78dzWO00,0.603,339133,0.338,0.893,8,0.399,-13.858,0,0.0672,169.963,4,https://api.spotify.com/v1/tracks/7yoQyZXnpRbh7k78dzWO00,audio_features,spotify:track:7yoQyZXnpRbh7k78dzWO00,0.0581
1b2shvlvvdNEDJuOo8Ub3p,0.718,https://api.spotify.com/v1/audio-analysis/1b2shvlvvdNEDJuOo8Ub3p,0.71,304853,0.222,0.94,0,0.0819,-18.46,1,0.0652,120.002,4,https://api.spotify.com/v1/tracks/1b2shvlvvdNEDJuOo8Ub3p,audio_features,spotify:track:1b2shvlvvdNEDJuOo8Ub3p,0.625
0CHT5bkpoltr0CLS1ThqYb,0.995,https://api.spotify.com/v1/audio-analysis/0CHT5bkpoltr0CLS1ThqYb,0.102,207029,0.0514,0.938,3,0.106,-31.092,1,0.0345,71.473,4,https://api.spotify.com/v1/tracks/0CHT5bkpoltr0CLS1ThqYb,audio_features,spotify:track:0CHT5bkpoltr0CLS1ThqYb,0.0769
3oqaBugx3LV7AK7vdhjKsT,0.0731,https://api.spotify.com/v1/audio-analysis/3oqaBugx3LV7AK7vdhjKsT,0.62,286587,0.496,0.909,7,0.0474,-10.986,1,0.047,110.026,4,https://api.spotify.com/v1/tracks/3oqaBugx3LV7AK7vdhjKsT,audio_features,spotify:track:3oqaBugx3LV7AK7vdhjKsT,0.524
6HJH2v5BIqpKW34nsLV1O7,0.0944,https://api.spotify.com/v1/audio-analysis/6HJH2v5BIqpKW34nsLV1O7,0.544,472400,0.524,0.674,11,0.115,-10.96,0,0.0285,134.042,4,https://api.spotify.com/v1/tracks/6HJH2v5BIqpKW34nsLV1O7,audio_features,spotify:track:6HJH2v5BIqpKW34nsLV1O7,0.0991
575blCgesVtCu0HEYaIcas,0.478,https://api.spotify.com/v1/audio-analysis/575blCgesVtCu0HEYaIcas,0.182,534400,0.0784,0.00263,2,0.137,-26.043,1,0.0389,106.712,4,https://api.spotify.com/v1/tracks/575blCgesVtCu0HEYaIcas,audio_features,spotify:track:575blCgesVtCu0HEYaIcas,0.0817
5dZu9qegz7rPiSWcMpygT6,0.698,https://api.spotify.com/v1/audio-analysis/5dZu9qegz7rPiSWcMpygT6,0.536,386241,0.397,0.975,9,0.135,-14.445,0,0.0332,160.01,4,https://api.spotify.com/v1/tracks/5dZu9qegz7rPiSWcMpygT6,audio_features,spotify:track:5dZu9qegz7rPiSWcMpygT6,0.238
3OgkfYg13Jj96E982moWje,0.949,https://api.spotify.com/v1/audio-analysis/3OgkfYg13Jj96E982moWje,0.112,354120,0.208,0.935,9,0.101,-22.618,1,0.0552,74.31,4,https://api.spotify.com/v1/tracks/3OgkfYg13Jj96E982moWje,audio_features,spotify:track:3OgkfYg13Jj96E982moWje,0.0285
51tZ6X7SvgKDStNQk4Z1PS,0.8,https://api.spotify.com/v1/audio-analysis/51tZ6X7SvgKDStNQk4Z1PS,0.216,286080,0.133,0.119,6,0.226,-26.767,0,0.0331,75.933,4,https://api.spotify.com/v1/tracks/51tZ6X7SvgKDStNQk4Z1PS,audio_features,spotify:track:51tZ6X7SvgKDStNQk4Z1PS,0.354
7g3bsmAi5FCf68xWXWtzeh,0.763,https://api.spotify.com/v1/audio-analysis/7g3bsmAi5FCf68xWXWtzeh,0.645,291010,0.16,0.908,1,0.105,-23.664,1,0.073,127.001,4,https://api.spotify.com/v1/tracks/7g3bsmAi5FCf68xWXWtzeh,audio_features,spotify:track:7g3bsmAi5FCf68xWXWtzeh,0.603
7whKNTYukx5k5Iq89Xb1K4,0.868,https://api.spotify.com/v1/audio-analysis/7whKNTYukx5k5Iq89Xb1K4,0.298,148547,0.148,0.843,3,0.11,-26.245,0,0.0438,108.658,4,https://api.spotify.com/v1/tracks/7whKNTYukx5k5Iq89Xb1K4,audio_features,spotify:track:7whKNTYukx5k5Iq89Xb1K4,0.0603
2eOaJIuBfvoV3UoOE04bss,0.89,https://api.spotify.com/v1/audio-analysis/2eOaJIuBfvoV3UoOE04bss,0.152,432093,0.317,0.639,9,0.0845,-18.011,0,0.0344,79.64,4,https://api.spotify.com/v1/tracks/2eOaJIuBfvoV3UoOE04bss,audio_features,spotify:track:2eOaJIuBfvoV3UoOE04bss,0.0389
06C0LO0Qjo9JkQuHwy080z,0.0245,https://api.spotify.com/v1/audio-analysis/06C0LO0Qjo9JkQuHwy080z,0.575,287404,0.576,0.917,5,0.116,-9.782,0,0.0295,135.998,4,https://api.spotify.com/v1/tracks/06C0LO0Qjo9JkQuHwy080z,audio_features,spotify:track:06C0LO0Qjo9JkQuHwy080z,0.0363
02Xgw6IdNV1fxbhFFxfnCC,0.631,https://api.spotify.com/v1/audio-analysis/02Xgw6IdNV1fxbhFFxfnCC,0.156,982455,0.338,0.903,0,0.106,-18.908,0,0.0479,133.684,4,https://api.spotify.com/v1/tracks/02Xgw6IdNV1fxbhFFxfnCC,audio_features,spotify:track:02Xgw6IdNV1fxbhFFxfnCC,0.0392
70RJ8ZttRmTieexbqtrRRf,0.464,https://api.spotify.com/v1/audio-analysis/70RJ8ZttRmTieexbqtrRRf,0.535,245373,0.821,0.965,5,0.392,-9.493,1,0.0442,90.005,4,https://api.spotify.com/v1/tracks/70RJ8ZttRmTieexbqtrRRf,audio_features,spotify:track:70RJ8ZttRmTieexbqtrRRf,0.259
2RQIQtothw4tp854k911cY,0.891,https://api.spotify.com/v1/audio-analysis/2RQIQtothw4tp854k911cY,0.0891,432547,0.222,0.968,8,0.11,-16.671,1,0.0386,85.913,4,https://api.spotify.com/v1/tracks/2RQIQtothw4tp854k911cY,audio_features,spotify:track:2RQIQtothw4tp854k911cY,0.0367
67Hna13dNDkZvBpTXRIaOJ,0.0173,https://api.spotify.com/v1/audio-analysis/67Hna13dNDkZvBpTXRIaOJ,0.615,330773,0.419,0.497,11,0.135,-8.8,0,0.0395,76.997,4,https://api.spotify.com/v1/tracks/67Hna13dNDkZvBpTXRIaOJ,audio_features,spotify:track:67Hna13dNDkZvBpTXRIaOJ,0.216
0gch6AYwzLRfoJWci08vsp,0.962,https://api.spotify.com/v1/audio-analysis/0gch6AYwzLRfoJWci08vsp,0.772,164640,0.127,0.502,10,0.0881,-23.937,1,0.0368,121.801,4,https://api.spotify.com/v1/tracks/0gch6AYwzLRfoJWci08vsp,audio_features,spotify:track:0gch6AYwzLRfoJWci08vsp,0.0839
5vWZkJ3lm3O8Vt0MEm9XX3,0.519,https://api.spotify.com/v1/audio-analysis/5vWZkJ3lm3O8Vt0MEm9XX3,0.217,462053,0.372,0.858,3,0.104,-9.953,0,0.0335,114.938,3,https://api.spotify.com/v1/tracks/5vWZkJ3lm3O8Vt0MEm9XX3,audio_features,spotify:track:5vWZkJ3lm3O8Vt0MEm9XX3,0.0413
2RV7JBwjOaixnJwsSAUYEG,0.416,https://api.spotify.com/v1/audio-analysis/2RV7JBwjOaixnJwsSAUYEG,0.599,323107,0.494,0.847,4,0.44,-13.699,0,0.0471,109.982,4,https://api.spotify.com/v1/tracks/2RV7JBwjOaixnJwsSAUYEG,audio_features,spotify:track:2RV7JBwjOaixnJwsSAUYEG,0.595
2OOE4guVJSfMG0zRdNxxd2,0.0318,https://api.spotify.com/v1/audio-analysis/2OOE4guVJSfMG0zRdNxxd2,0.574,289373,0.701,0.947,11,0.294,-10.315,0,0.0404,124.318,4,https://api.spotify.com/v1/tracks/2OOE4guVJSfMG0zRdNxxd2,audio_features,spotify:track:2OOE4guVJSfMG0zRdNxxd2,0.128
2yRPnq7EUV8mVBpOOK9jc3,0.883,https://api.spotify.com/v1/audio-analysis/2yRPnq7EUV8mVBpOOK9jc3,0.288,358920,0.266,0.918,10,0.106,-17.16,0,0.0359,128.017,4,https://api.spotify.com/v1/tracks/2yRPnq7EUV8mVBpOOK9jc3,audio_features,spotify:track:2yRPnq7EUV8mVBpOOK9jc3,0.0348
00z9Rax2KTHqKLKYnGHzNk,0.0201,https://api.spotify.com/v1/audio-analysis/00z9Rax2KTHqKLKYnGHzNk,0.608,421760,0.746,0.888,1,0.0901,-12.89,0,0.0373,101.604,4,https://api.spotify.com/v1/tracks/00z9Rax2KTHqKLKYnGHzNk,audio_features,spotify:track:00z9Rax2KTHqKLKYnGHzNk,0.0768
6xwhCiWXREsAIQVZqHswVw,0.98,https://api.spotify.com/v1/audio-analysis/6xwhCiWXREsAIQVZqHswVw,0.267,254000,0.0154,0.636,1,0.0662,-22.922,1,0.0445,141.012,4,https://api.spotify.com/v1/tracks/6xwhCiWXREsAIQVZqHswVw,audio_features,spotify:track:6xwhCiWXREsAIQVZqHswVw,0.108
3gExVTr5HwZTR4ntkc9cUE,0.982,https://api.spotify.com/v1/audio-analysis/3gExVTr5HwZTR4ntkc9cUE,0.127,156373,0.115,0.833,2,0.105,-23.208,1,0.0483,93.282,3,https://api.spotify.com/v1/tracks/3gExVTr5HwZTR4ntkc9cUE,audio_features,spotify:track:3gExVTr5HwZTR4ntkc9cUE,0.0361
5ECoiNOzKhwI8Tg8uYIhhU,0.863,https://api.spotify.com/v1/audio-analysis/5ECoiNOzKhwI8Tg8uYIhhU,0.269,70920,0.0383,0.897,4,0.101,-23.846,0,0.0381,95.0,5,https://api.spotify.com/v1/tracks/5ECoiNOzKhwI8Tg8uYIhhU,audio_features,spotify:track:5ECoiNOzKhwI8Tg8uYIhhU,0.177
2zkZGzzWOzGwi1rtWv7mhZ,0.791,https://api.spotify.com/v1/audio-analysis/2zkZGzzWOzGwi1rtWv7mhZ,0.122,393427,0.246,0.918,3,0.108,-13.991,1,0.0318,85.609,4,https://api.spotify.com/v1/tracks/2zkZGzzWOzGwi1rtWv7mhZ,audio_features,spotify:track:2zkZGzzWOzGwi1rtWv7mhZ,0.0363
2N1fCSr5EnKyQZ1lsWBquc,0.00581,https://api.spotify.com/v1/audio-analysis/2N1fCSr5EnKyQZ1lsWBquc,0.506,366947,0.651,0.819,4,0.0983,-11.276,0,0.0256,106.004,4,https://api.spotify.com/v1/tracks/2N1fCSr5EnKyQZ1lsWBquc,audio_features,spotify:track:2N1fCSr5EnKyQZ1lsWBquc,0.173
1Pc1UUB1drrtwYQts0BiLX,0.804,https://api.spotify.com/v1/audio-analysis/1Pc1UUB1drrtwYQts0BiLX,0.635,470147,0.323,0.653,5,0.097,-16.289,0,0.299,189.886,4,https://api.spotify.com/v1/tracks/1Pc1UUB1drrtwYQts0BiLX,audio_features,spotify:track:1Pc1UUB1drrtwYQts0BiLX,0.0399
6ZTbynsWt7EsbzrbnXhYH9,0.125,https://api.spotify.com/v1/audio-analysis/6ZTbynsWt7EsbzrbnXhYH9,0.157,387667,0.43,0.979,7,0.0686,-8.93,1,0.0348,78.489,4,https://api.spotify.com/v1/tracks/6ZTbynsWt7EsbzrbnXhYH9,audio_features,spotify:track:6ZTbynsWt7EsbzrbnXhYH9,0.0396
4ZEVoBaSKdJfpeunWmyQfs,0.59,https://api.spotify.com/v1/audio-analysis/4ZEVoBaSKdJfpeunWmyQfs,0.649,417211,0.55,0.879,2,0.0863,-14.051,1,0.0488,164.035,4,https://api.spotify.com/v1/tracks/4ZEVoBaSKdJfpeunWmyQfs,audio_features,spotify:track:4ZEVoBaSKdJfpeunWmyQfs,0.299
0llKAr43rUNYN3f11XesBm,0.738,https://api.spotify.com/v1/audio-analysis/0llKAr43rUNYN3f11XesBm,0.459,386067,0.382,0.00435,11,0.176,-9.928,0,0.0274,115.995,4,https://api.spotify.com/v1/tracks/0llKAr43rUNYN3f11XesBm,audio_features,spotify:track:0llKAr43rUNYN3f11XesBm,0.0579
4sEG0E3IBQHp6V2DGTnXNX,0.834,https://api.spotify.com/v1/audio-analysis/4sEG0E3IBQHp6V2DGTnXNX,0.234,485204,0.374,0.928,5,0.116,-15.407,1,0.0977,66.139,4,https://api.spotify.com/v1/tracks/4sEG0E3IBQHp6V2DGTnXNX,audio_features,spotify:track:4sEG0E3IBQHp6V2DGTnXNX,0.0527
2NChLGjZ93zqggig6DmoLL,0.71,https://api.spotify.com/v1/audio-analysis/2NChLGjZ93zqggig6DmoLL,0.142,342840,0.294,0.786,7,0.113,-16.39,0,0.0387,102.126,3,https://api.spotify.com/v1/tracks/2NChLGjZ93zqggig6DmoLL,audio_features,spotify:track:2NChLGjZ93zqggig6DmoLL,0.0354
2lQFc312TSd7oToBE8Btl1,0.00442,https://api.spotify.com/v1/audio-analysis/2lQFc312TSd7oToBE8Btl1,0.58,344158,0.819,0.957,8,0.0728,-8.177,1,0.0413,120.007,4,https://api.spotify.com/v1/tracks/2lQFc312TSd7oToBE8Btl1,audio_features,spotify:track:2lQFc312TSd7oToBE8Btl1,0.321
5rJy76PvwuLJcfOre5i4lG,0.941,https://api.spotify.com/v1/audio-analysis/5rJy76PvwuLJcfOre5i4lG,0.0635,398617,0.064,0.773,10,0.113,-28.591,0,0.0365,65.983,3,https://api.spotify.com/v1/tracks/5rJy76PvwuLJcfOre5i4lG,audio_features,spotify:track:5rJy76PvwuLJcfOre5i4lG,0.0311
41RiTUEXw8uoCtLd8pcHVy,0.52,https://api.spotify.com/v1/audio-analysis/41RiTUEXw8uoCtLd8pcHVy,0.651,151573,0.379,0.796,6,0.0759,-15.299,0,0.0538,169.614,4,https://api.spotify.com/v1/tracks/41RiTUEXw8uoCtLd8pcHVy,audio_features,spotify:track:41RiTUEXw8uoCtLd8pcHVy,0.373
35bP5sBitpcOB2DPzGtNgf,0.768,https://api.spotify.com/v1/audio-analysis/35bP5sBitpcOB2DPzGtNgf,0.535,340600,0.498,0.93,9,0.107,-14.302,1,0.0442,174.005,4,https://api.spotify.com/v1/tracks/35bP5sBitpcOB2DPzGtNgf,audio_features,spotify:track:35bP5sBitpcOB2DPzGtNgf,0.391
5CpWIAu8pYeLt9xW0En9DM,0.48,https://api.spotify.com/v1/audio-analysis/5CpWIAu8pYeLt9xW0En9DM,0.245,523333,0.425,0.866,2,0.155,-14.924,0,0.0355,108.68,3,https://api.spotify.com/v1/tracks/5CpWIAu8pYeLt9xW0En9DM,audio_features,spotify:track:5CpWIAu8pYeLt9xW0En9DM,0.0487
7er7T89NK0bQQlRpgy4oLh,0.984,https://api.spotify.com/v1/audio-analysis/7er7T89NK0bQQlRpgy4oLh,0.348,214253,0.133,0.842,6,0.0964,-21.035,1,0.039,120.069,4,https://api.spotify.com/v1/tracks/7er7T89NK0bQQlRpgy4oLh,audio_features,spotify:track:7er7T89NK0bQQlRpgy4oLh,0.0877
4RrePp7ou4Uw9fCxnj4mD5,0.973,https://api.spotify.com/v1/audio-analysis/4RrePp7ou4Uw9fCxnj4mD5,0.265,408474,0.0951,0.746,4,0.0992,-18.918,1,0.0353,90.598,4,https://api.spotify.com/v1/tracks/4RrePp7ou4Uw9fCxnj4mD5,audio_features,spotify:track:4RrePp7ou4Uw9fCxnj4mD5,0.181
6aQiLZNDKkxokr6PGyBULg,0.896,https://api.spotify.com/v1/audio-analysis/6aQiLZNDKkxokr6PGyBULg,0.167,738107,0.32,0.947,8,0.0922,-15.665,0,0.0387,112.517,4,https://api.spotify.com/v1/tracks/6aQiLZNDKkxokr6PGyBULg,audio_features,spotify:track:6aQiLZNDKkxokr6PGyBULg,0.0312
